term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
"Perrigny-Triage - Carré 78 - (-142m) - Perrigny-Triage - Bifurcation Km 317,3 - (+51m)","perrigny-triage - carré 78 - (-142m) - perrigny-triage - bifurcation km 317,3 - (+51m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Carré Violet 13 - (-160m) - Perrigny-Triage - Bifurcation Km 1,1","perrigny-triage - carré violet 13 - (-160m) - perrigny-triage - bifurcation km 1,1",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Dépôt - (-144m) - Perrigny-Triage - Bif Km 316,2 - (+44m)","perrigny-triage - dépôt - (-144m) - perrigny-triage - bif km 316,2 - (+44m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Faisceau Relais - (-156m) - Perrigny-Triage - Point d'arrêt Km 317,770 - (+194m)","perrigny-triage - faisceau relais - (-156m) - perrigny-triage - point d'arrêt km 317,770 - (+194m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Point d'arrêt Km 317,770 - (+194m) - Perrigny-Triage - Faisceau Relais - (-156m)","perrigny-triage - point d'arrêt km 317,770 - (+194m) - perrigny-triage - faisceau relais - (-156m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Point d'arrêt Km 317,770 - (+194m) - Perrigny-Triage - Point d'arrêt Km 317,770 - (-23m)","perrigny-triage - point d'arrêt km 317,770 - (+194m) - perrigny-triage - point d'arrêt km 317,770 - (-23m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Point d'arrêt Km 317,770 - (-23m) - Perrigny-Triage - Point d'arrêt Km 317,770 - (+194m)","perrigny-triage - point d'arrêt km 317,770 - (-23m) - perrigny-triage - point d'arrêt km 317,770 - (+194m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Point d'arrêt Km 317,770 - (-23m) - Perrigny-Triage - Point d'arrêt Km 317,770 - (-36m)","perrigny-triage - point d'arrêt km 317,770 - (-23m) - perrigny-triage - point d'arrêt km 317,770 - (-36m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Point d'arrêt Km 317,770 - (-36m) - Perrigny-Triage - Point d'arrêt Km 317,770 - (-23m)","perrigny-triage - point d'arrêt km 317,770 - (-36m) - perrigny-triage - point d'arrêt km 317,770 - (-23m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Point d'arrêt Km 317,770 - (-36m) - Perrigny-Triage - Poste 2 - (-106m)","perrigny-triage - point d'arrêt km 317,770 - (-36m) - perrigny-triage - poste 2 - (-106m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Poste 2 - (+11m) - Perrigny-Triage - Aiguille Km 0,6","perrigny-triage - poste 2 - (+11m) - perrigny-triage - aiguille km 0,6",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Poste 2 - (-106m) - Perrigny-Triage - Point d'arrêt Km 317,770 - (-36m)","perrigny-triage - poste 2 - (-106m) - perrigny-triage - point d'arrêt km 317,770 - (-36m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Poste 2 - (-63m) - Perrigny-Triage - Bif Km 316,2 - (+238m)","perrigny-triage - poste 2 - (-63m) - perrigny-triage - bif km 316,2 - (+238m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Perrigny-Triage - Poste 3 - (+537m) - Perrigny-Triage - Bifurcation Km 320,perrigny-triage - poste 3 - (+537m) - perrigny-triage - bifurcation km 320,unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Raccordement Lyon - (+6m) - Perrigny-Triage - Bifurcation Km 318,9","perrigny-triage - raccordement lyon - (+6m) - perrigny-triage - bifurcation km 318,9",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Raccordement Lyon - Perrigny-Triage - Bifurcation Km 1,5/0,0","perrigny-triage - raccordement lyon - perrigny-triage - bifurcation km 1,5/0,0",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Perrigny-Triage - Raccordement TGV - Perrigny-Triage - Bifurcation Km 1,5/0,0","perrigny-triage - raccordement tgv - perrigny-triage - bifurcation km 1,5/0,0",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Peruvian sol,peruvian sol,unit,high,Predominantly appears exclusively in unit columns.,1,2,0,0,1,1,0,0,1,0,0,0,False,False,cell,Currency
Petit-Croix - Km 0 LGV - Belfort-Montbéliard-TGV - Bâtiment voyageurs,petit-croix - km 0 lgv - belfort-montbéliard-tgv - bâtiment voyageurs,unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Petit-Croix - Km 0 LGV - Petit-Croix - Raccordement,petit-croix - km 0 lgv - petit-croix - raccordement,unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
Petit-Croix - Raccordement - Petit-Croix - Km 0 LGV,petit-croix - raccordement - petit-croix - km 0 lgv,unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Peyraud - Bifurcation Km 82,7 - Peyraud","peyraud - bifurcation km 82,7 - peyraud",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Peyraud - Bifurcation Km 82,7 - St-Rambert-d'Albon - Bifurcation Km 83,3","peyraud - bifurcation km 82,7 - st-rambert-d'albon - bifurcation km 83,3",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Peyraud - Peyraud - Bifurcation Km 82,7","peyraud - peyraud - bifurcation km 82,7",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pierrefitte-Stains - Bâtiment Voyageurs - (-575m) - St-Denis - Aiguille Nord Km 8,7 - (+209m)","pierrefitte-stains - bâtiment voyageurs - (-575m) - st-denis - aiguille nord km 8,7 - (+209m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pierrelatte - Aiguille 53 Km 691,7 - Pierrelatte - Bifurcation de Bollène","pierrelatte - aiguille 53 km 691,7 - pierrelatte - bifurcation de bollène",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pierrelatte - Aiguille 53 Km 691,7 - Pierrelatte - Bâtiment Voyageurs - (+528m)","pierrelatte - aiguille 53 km 691,7 - pierrelatte - bâtiment voyageurs - (+528m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pierrelatte - Aiguille 53 Km 691,7 - Poste 56 Lapalud - Rac de Valence - (-563m)","pierrelatte - aiguille 53 km 691,7 - poste 56 lapalud - rac de valence - (-563m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pierrelatte - Bifurcation de Bollène - Pierrelatte - Aiguille 53 Km 691,7","pierrelatte - bifurcation de bollène - pierrelatte - aiguille 53 km 691,7",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pierrelatte - Bâtiment Voyageurs - (+528m) - Pierrelatte - Aiguille 53 Km 691,7","pierrelatte - bâtiment voyageurs - (+528m) - pierrelatte - aiguille 53 km 691,7",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pont-de-la-Deule - (-493m) - Douai - Aiguille Km 218,5 - (+363m)","pont-de-la-deule - (-493m) - douai - aiguille km 218,5 - (+363m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pontcharra-sur-Breda-Allevard - ITE Km 35,7 - (+366m) - Pontcharra-sur-Breda-Allevard - ITE Km 35,7","pontcharra-sur-breda-allevard - ite km 35,7 - (+366m) - pontcharra-sur-breda-allevard - ite km 35,7",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pontcharra-sur-Breda-Allevard - ITE Km 35,7 - Goncelin","pontcharra-sur-breda-allevard - ite km 35,7 - goncelin",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Pontcharra-sur-Breda-Allevard - ITE Km 35,7 - Pontcharra-sur-Breda-Allevard - ITE Km 35,7 - (+366m)","pontcharra-sur-breda-allevard - ite km 35,7 - pontcharra-sur-breda-allevard - ite km 35,7 - (+366m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Port-St-Louis-du-Rhône - Marchandises - (-459m) - Aig Malebarge Km 19,6","port-st-louis-du-rhône - marchandises - (-459m) - aig malebarge km 19,6",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Portet-St-Simon - Bâtiment Voyageurs - (+358m) - Muret - ITE Km 17,9","portet-st-simon - bâtiment voyageurs - (+358m) - muret - ite km 17,9",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Portet-St-Simon - Bâtiment Voyageurs - (-374m) - Portet-St-Simon - ITE Km 9,6","portet-st-simon - bâtiment voyageurs - (-374m) - portet-st-simon - ite km 9,6",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Portet-St-Simon - ITE Km 9,6 - Empalot - Bifurcation","portet-st-simon - ite km 9,6 - empalot - bifurcation",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Portet-St-Simon - ITE Km 9,6 - Portet-St-Simon - Bâtiment Voyageurs - (-374m)","portet-st-simon - ite km 9,6 - portet-st-simon - bâtiment voyageurs - (-374m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
"Poste 16 Tonnerre - (+25m) - Pasilly - Km 160,2 - (+679m)","poste 16 tonnerre - (+25m) - pasilly - km 160,2 - (+679m)",unit,medium,Matches a unit pattern but appears in a mixed context.,1,2,0,0,1,0,0,1,0,0,1,0,True,False,cell,Rail network segment (2020)
