term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
"14 Février, 2013","14 février, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2013"
"14 Février, 2014","14 février, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2014"
"14 Février, 2017","14 février, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2017"
"14 Février, 2018","14 février, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2018"
"14 Février, 2019","14 février, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2019"
"14 Février, 2020","14 février, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2020"
"14 Février, 2022","14 février, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Février, 2022"
"14 Janvier, 2008","14 janvier, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2008"
"14 Janvier, 2009","14 janvier, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2009"
"14 Janvier, 2010","14 janvier, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2010"
"14 Janvier, 2011","14 janvier, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2011"
"14 Janvier, 2013","14 janvier, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2013"
"14 Janvier, 2014","14 janvier, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2014"
"14 Janvier, 2015","14 janvier, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2015"
"14 Janvier, 2016","14 janvier, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2016"
"14 Janvier, 2019","14 janvier, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2019"
"14 Janvier, 2020","14 janvier, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2020"
"14 Janvier, 2021","14 janvier, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2021"
"14 Janvier, 2022","14 janvier, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Janvier, 2022"
"14 Juillet, 2006","14 juillet, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2006"
"14 Juillet, 2008","14 juillet, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2008"
"14 Juillet, 2009","14 juillet, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2009"
"14 Juillet, 2010","14 juillet, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2010"
"14 Juillet, 2011","14 juillet, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2011"
"14 Juillet, 2014","14 juillet, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2014"
"14 Juillet, 2015","14 juillet, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2015"
"14 Juillet, 2016","14 juillet, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2016"
"14 Juillet, 2017","14 juillet, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2017"
"14 Juillet, 2020","14 juillet, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2020"
"14 Juillet, 2021","14 juillet, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2021"
"14 Juillet, 2022","14 juillet, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juillet, 2022"
"14 Juin, 2006","14 juin, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2006"
"14 Juin, 2007","14 juin, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2007"
"14 Juin, 2010","14 juin, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2010"
"14 Juin, 2011","14 juin, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2011"
"14 Juin, 2012","14 juin, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2012"
"14 Juin, 2013","14 juin, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2013"
"14 Juin, 2016","14 juin, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2016"
"14 Juin, 2017","14 juin, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2017"
"14 Juin, 2018","14 juin, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2018"
"14 Juin, 2019","14 juin, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2019"
"14 Juin, 2021","14 juin, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2021"
"14 Juin, 2022","14 juin, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Juin, 2022"
"14 Mai, 2007","14 mai, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2007"
"14 Mai, 2008","14 mai, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2008"
"14 Mai, 2009","14 mai, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2009"
"14 Mai, 2010","14 mai, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2010"
"14 Mai, 2012","14 mai, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2012"
"14 Mai, 2013","14 mai, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2013"
"14 Mai, 2014","14 mai, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2014"
"14 Mai, 2015","14 mai, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2015"
"14 Mai, 2018","14 mai, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2018"
"14 Mai, 2019","14 mai, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2019"
"14 Mai, 2020","14 mai, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2020"
"14 Mai, 2021","14 mai, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mai, 2021"
"14 Mars, 2006","14 mars, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2006"
"14 Mars, 2007","14 mars, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2007"
"14 Mars, 2008","14 mars, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2008"
"14 Mars, 2011","14 mars, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2011"
"14 Mars, 2012","14 mars, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2012"
"14 Mars, 2013","14 mars, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2013"
"14 Mars, 2014","14 mars, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2014"
"14 Mars, 2016","14 mars, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2016"
"14 Mars, 2017","14 mars, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2017"
"14 Mars, 2018","14 mars, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2018"
"14 Mars, 2019","14 mars, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2019"
"14 Mars, 2022","14 mars, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Mars, 2022"
"14 Novembre, 2005","14 novembre, 2005",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2005"
"14 Novembre, 2006","14 novembre, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2006"
"14 Novembre, 2007","14 novembre, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2007"
"14 Novembre, 2008","14 novembre, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2008"
"14 Novembre, 2011","14 novembre, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2011"
"14 Novembre, 2012","14 novembre, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2012"
"14 Novembre, 2013","14 novembre, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2013"
"14 Novembre, 2014","14 novembre, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2014"
"14 Novembre, 2016","14 novembre, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2016"
"14 Novembre, 2017","14 novembre, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2017"
"14 Novembre, 2018","14 novembre, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2018"
"14 Novembre, 2019","14 novembre, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2019"
"14 Novembre, 2022","14 novembre, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Novembre, 2022"
"14 Octobre, 2005","14 octobre, 2005",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2005"
"14 Octobre, 2008","14 octobre, 2008",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2008"
"14 Octobre, 2009","14 octobre, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2009"
"14 Octobre, 2010","14 octobre, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2010"
"14 Octobre, 2011","14 octobre, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2011"
"14 Octobre, 2013","14 octobre, 2013",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2013"
"14 Octobre, 2014","14 octobre, 2014",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2014"
"14 Octobre, 2015","14 octobre, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2015"
"14 Octobre, 2016","14 octobre, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2016"
"14 Octobre, 2019","14 octobre, 2019",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2019"
"14 Octobre, 2020","14 octobre, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2020"
"14 Octobre, 2021","14 octobre, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2021"
"14 Octobre, 2022","14 octobre, 2022",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Octobre, 2022"
"14 Septembre, 2005","14 septembre, 2005",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2005"
"14 Septembre, 2006","14 septembre, 2006",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2006"
"14 Septembre, 2007","14 septembre, 2007",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2007"
"14 Septembre, 2009","14 septembre, 2009",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2009"
"14 Septembre, 2010","14 septembre, 2010",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2010"
"14 Septembre, 2011","14 septembre, 2011",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2011"
"14 Septembre, 2012","14 septembre, 2012",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2012"
"14 Septembre, 2015","14 septembre, 2015",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2015"
"14 Septembre, 2016","14 septembre, 2016",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2016"
"14 Septembre, 2017","14 septembre, 2017",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2017"
"14 Septembre, 2018","14 septembre, 2018",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2018"
"14 Septembre, 2020","14 septembre, 2020",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2020"
"14 Septembre, 2021","14 septembre, 2021",dimension_name,high,Predominantly appears as a descriptive table header.,4,4,4,0,0,0,0,0,0,0,0,0,False,False,header,"14 Septembre, 2021"
