term,normalized_term,category,confidence,reason,table_count,total_occurrences,header_table_count,title_table_count,cell_table_count,unit_context_table_count,measure_context_table_count,generic_context_table_count,unit_only_table_count,measure_only_table_count,generic_only_table_count,mixed_context_table_count,unit_lexical_match,measure_lexical_match,sources,columns
Teachers working part-time - as % of all teachers by education level,teachers working part-time - as % of all teachers by education level,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Technical and vocational education training TVET,technical and vocational education training tvet,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Terms of trade by items - 5 years % change,terms of trade by items - 5 years % change,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Territorialised road freight transport by transport coverage – annual data,territorialised road freight transport by transport coverage – annual data,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Tertiary educational attainment age group 30-34,tertiary educational attainment age group 30-34,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Tertiary educational attainment by sex,tertiary educational attainment by sex,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
The real gross disposable income of households per capita index =,the real gross disposable income of households per capita index =,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Third country nationals ordered to leave - annual data rounded,third country nationals ordered to leave - annual data rounded,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Third country nationals returned following an order to leave - annual data rounded,third country nationals returned following an order to leave - annual data rounded,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Tier-1 capital ratio banking sector,tier-1 capital ratio banking sector,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Time spent alone,time spent alone,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Time spent doing more than one activity simultaneously,time spent doing more than one activity simultaneously,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Time spent in total work paid and unpaid work as main or secondary activity by sex and by form of work,time spent in total work paid and unpaid work as main or secondary activity by sex and by form of work,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Time spent in unpaid forms of work as main or secondary activity by sex and by form of work,time spent in unpaid forms of work as main or secondary activity by sex and by form of work,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Time spent on eating at home as main or secondary activity,time spent on eating at home as main or secondary activity,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Time spent on travelling by mode of transport,time spent on travelling by mode of transport,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Time spent participation time and participation rate in the main activity by sex and educational attainment level,time spent participation time and participation rate in the main activity by sex and educational attainment level,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Time spent providing childcare as main or secondary activity,time spent providing childcare as main or secondary activity,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Time spent watching TV or other media playing computer games and any similar screen activities as main or secondary activity,time spent watching tv or other media playing computer games and any similar screen activities as main or secondary activity,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Top 5 ports - gross weight of goods handled in each port,top 5 ports - gross weight of goods handled in each port,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Top 5 ports for containers - gross weight of goods in containers handled in each port,top 5 ports for containers - gross weight of goods in containers handled in each port,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Top 5 ports for liquid bulk - gross weight of liquid bulk goods handled in each port,top 5 ports for liquid bulk - gross weight of liquid bulk goods handled in each port,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Top 5 ports for Ro-ro units - gross weight of goods in Ro-Ro units handled in each port,top 5 ports for ro-ro units - gross weight of goods in ro-ro units handled in each port,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Top 5 ports for volume of containers - volume in TEUs of containers handled in each port,top 5 ports for volume of containers - volume in teus of containers handled in each port,measure,medium,Appears only in residual statistical table titles.,1,1,0,1,0,0,0,0,0,0,0,0,False,False,title,title
Total area by species area in ha,total area by species area in ha,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total economy deficit/surplus,total economy deficit/surplus,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total employment by age group,total employment by age group,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total expenditure on administration costs,total expenditure on administration costs,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total expenditure on social benefits,total expenditure on social benefits,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total expenditure on social protection by type,total expenditure on social protection by type,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total expenditure on social protection per head of population. ECU/EUR,total expenditure on social protection per head of population. ecu/eur,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total financial sector liabilities consolidated,total financial sector liabilities consolidated,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total financial sector liabilities non-consolidated - annual data,total financial sector liabilities non-consolidated - annual data,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total length of motorways,total length of motorways,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total length of railway lines,total length of railway lines,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total population Candidate countries and potential candidates,total population candidate countries and potential candidates,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
Total researchers by sectors of performance - head count,total researchers by sectors of performance - head count,measure,medium,Matches a measure pattern and appears in a title or mixed statistical context.,1,1,0,1,0,0,0,0,0,0,0,0,False,True,title,title
